Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
14.57917, 18:31:53.680,0,0,0,0,0,0,0,0,0,
14.62158, 18:31:53.724,0,0,0,0,0,0,0,0,0,
14.66401, 18:31:53.767,0,0,0,0,0,0,0,0,0,
14.70324, 18:31:53.804,0,0,0,0,0,0,0,0,0,
14.75687, 18:31:53.862,0,0,0,0,0,0,0,0,0,
14.80224, 18:31:53.905,0,0,0,0,0,0,0,0,0,
14.84397, 18:31:53.945,0,0,0,0,0,0,0,0,0,
14.89005, 18:31:53.993,0,0,0,0,0,0,0,0,0,
14.93478, 18:31:54.037,0,0,0,0,0,0,0,0,0,
14.99134, 18:31:54.097,0,0,0,0,0,0,0,0,0,
15.05413, 18:31:54.161,0,0,0,0,0,0,0,0,0,
15.11213, 18:31:54.217,0,0,0,0,0,0,0,0,0,
15.16726, 18:31:54.276,0,0,0,0,0,0,0,0,0,
15.22198, 18:31:54.324,0,0,0,0,0,0,0,0,0,
15.26241, 18:31:54.364,0,0,0,0,0,0,0,0,0,
15.31074, 18:31:54.411,0,0,0,0,0,0,0,0,0,
15.35127, 18:31:54.453,0,0,0,0,0,0,0,0,0,
15.39106, 18:31:54.493,0,0,0,0,0,0,0,0,0,
15.44041, 18:31:54.543,0,0,0,0,0,0,0,0,0,
15.48352, 18:31:54.585,0,0,0,0,0,0,0,0,0,
15.5296, 18:31:54.634,0,0,0,0,0,0,0,0,0,
15.57618, 18:31:54.678,0,0,0,0,0,0,0,0,0,
15.62085, 18:31:54.725,0,0,0,0,0,0,0,0,0,
15.67139, 18:31:54.772,0,0,0,0,0,0,0,0,0,
15.70768, 18:31:54.808,0,0,0,0,0,0,0,0,0,
15.75002, 18:31:54.852,0,0,0,0,0,0,0,0,0,
15.79462, 18:31:54.898,0,0,0,0,0,0,0,0,0,
15.83498, 18:31:54.935,0,0,0,0,0,0,0,0,0,
15.88043, 18:31:54.987,0,0,0,0,0,0,0,0,0,
15.92579, 18:31:55.028,0,0,0,0,0,0,0,0,0,
15.97296, 18:31:55.073,0,0,0,0,0,0,0,0,0,
16.0152, 18:31:55.116,0,0,0,0,0,0,0,0,0,
16.05515, 18:31:55.157,0,0,0,0,0,0,0,0,0,
16.10699, 18:31:55.208,0,0,0,0,0,0,0,0,0,
16.15292, 18:31:55.256,0,0,0,0,0,0,0,0,0,
16.1933, 18:31:55.293,0,0,0,0,0,0,0,0,0,
16.23968, 18:31:55.347,0,0,0,0,0,0,0,0,0,
16.29379, 18:31:55.399,0,0,0,0,0,0,0,0,0,
16.36624, 18:31:55.473,0,0,0,0,0,0,0,0,0,
16.4213, 18:31:55.526,0,0,0,0,0,0,0,0,0,
16.46953, 18:31:55.570,0,0,0,0,0,0,0,0,0,
16.51409, 18:31:55.615,0,0,0,0,0,0,0,0,0,
16.55687, 18:31:55.659,0,0,0,0,0,0,0,0,0,
16.59739, 18:31:55.700,0,0,0,0,0,0,0,0,0,
16.64263, 18:31:55.747,0,0,0,0,0,0,0,0,0,
16.68459, 18:31:55.784,0,0,0,0,0,0,0,0,0,
16.72663, 18:31:55.831,0,0,0,0,0,0,0,0,0,
16.77568, 18:31:55.877,0,0,0,0,0,0,0,0,0,
16.82012, 18:31:55.922,0,0,0,0,0,0,0,0,0,
16.85983, 18:31:55.962,0,0,0,0,0,0,0,0,0,
16.89974, 18:31:56.003,0,0,0,0,0,0,0,0,0,
16.95156, 18:31:56.057,0,0,0,0,0,0,0,0,0,
17.00547, 18:31:56.107,0,0,0,0,0,0,0,0,0,
17.05343, 18:31:56.156,0,0,0,0,0,0,0,0,0,
17.09621, 18:31:56.198,0,0,0,0,0,0,0,0,0,
17.13458, 18:31:56.236,0,0,0,0,0,0,0,0,0,
17.17982, 18:31:56.281,0,0,0,0,0,0,0,0,0,
17.22132, 18:31:56.325,0,0,0,0,0,0,0,0,0,
17.26097, 18:31:56.365,0,0,0,0,0,0,0,0,0,
17.30599, 18:31:56.406,0,0,0,0,0,0,0,0,0,
17.34499, 18:31:56.445,0,0,0,0,0,0,0,0,0,
17.38725, 18:31:56.489,0,0,0,0,0,0,0,0,0,
17.43278, 18:31:56.536,0,0,0,0,0,0,0,0,0,
17.48104, 18:31:56.585,0,0,0,0,0,0,0,0,0,
17.53787, 18:31:56.646,0,0,0,0,0,0,0,0,0,
17.60836, 18:31:56.712,0,0,0,0,0,0,0,0,0,
17.66283, 18:31:56.767,0,0,0,0,0,0,0,0,0,
17.7115, 18:31:56.813,0,0,0,0,0,0,0,0,0,
17.75669, 18:31:56.861,0,0,0,0,0,0,0,0,0,
17.79836, 18:31:56.898,0,0,0,0,0,0,0,0,0,
17.83773, 18:31:56.938,0,0,0,0,0,0,0,0,0,
17.8864, 18:31:56.990,0,0,0,0,0,0,0,0,0,
17.92932, 18:31:57.031,0,0,0,0,0,0,0,0,0,
17.96603, 18:31:57.067,0,0,0,0,0,0,0,0,0,
18.00781, 18:31:57.110,0,0,0,0,0,0,0,0,0,
18.05021, 18:31:57.152,0,0,0,0,0,0,0,0,0,
18.09197, 18:31:57.195,0,0,0,0,0,0,0,0,0,
18.13706, 18:31:57.237,0,0,0,0,0,0,0,0,0,
18.17627, 18:31:57.276,0,0,0,0,0,0,0,0,0,
18.21828, 18:31:57.320,0,0,0,0,0,0,0,0,0,
18.26592, 18:31:57.367,0,0,0,0,0,0,0,0,0,
18.30773, 18:31:57.407,0,0,0,0,0,0,0,0,0,
18.34686, 18:31:57.447,0,0,0,0,0,0,0,0,0,
18.39004, 18:31:57.492,0,0,0,0,0,0,0,0,0,
18.42871, 18:31:57.529,0,0,0,0,0,0,0,0,0,
18.46783, 18:31:57.569,0,0,0,0,0,0,0,0,0,
18.51595, 18:31:57.616,0,0,0,0,0,0,0,0,0,
18.55381, 18:31:57.655,0,0,0,0,0,0,0,0,0,
18.59492, 18:31:57.699,0,0,0,0,0,0,0,0,0,
18.63838, 18:31:57.739,0,0,0,0,0,0,0,0,0,
18.68033, 18:31:57.784,0,0,0,0,0,0,0,0,0,
18.7328, 18:31:57.838,0,0,0,0,0,0,0,0,0,
18.78758, 18:31:57.895,0,0,0,0,0,0,0,0,0,
18.86764, 18:31:57.972,0,0,0,0,0,0,0,0,0,
