Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
15.09586, 18:08:11.641,0,0,0,0,0,0,0,0,0,
15.16157, 18:08:11.707,0,0,0,0,0,0,0,0,0,
15.21259, 18:08:11.757,0,0,0,0,0,0,0,0,0,
15.25939, 18:08:11.803,0,0,0,0,0,0,0,0,0,
15.30838, 18:08:11.853,0,0,0,0,0,0,0,0,0,
15.35779, 18:08:11.900,0,0,0,0,0,0,0,0,0,
15.40974, 18:08:11.954,0,0,0,0,0,0,0,0,0,
15.47161, 18:08:12.016,0,0,0,0,0,0,0,0,0,
15.52688, 18:08:12.072,0,0,0,0,0,0,0,0,0,
15.58876, 18:08:12.135,0,0,0,0,0,0,0,0,0,
15.6604, 18:08:12.206,0,0,0,0,0,0,0,0,0,
15.72475, 18:08:12.271,0,0,0,0,0,0,0,0,0,
15.77962, 18:08:12.322,0,0,0,0,0,0,0,0,0,
15.82582, 18:08:12.369,0,0,0,0,0,0,0,0,0,
15.87738, 18:08:12.420,0,0,0,0,0,0,0,0,0,
15.91373, 18:08:12.456,0,0,0,0,0,0,0,0,0,
15.94685, 18:08:12.490,0,0,0,0,0,0,0,0,0,
15.97956, 18:08:12.521,0,0,0,0,0,0,0,0,0,
16.01203, 18:08:12.556,0,0,0,0,0,0,0,0,0,
16.04601, 18:08:12.589,0,0,0,0,0,0,0,0,0,
16.08044, 18:08:12.624,0,0,0,0,0,0,0,0,0,
16.11657, 18:08:12.658,0,0,0,0,0,0,0,0,0,
16.1713, 18:08:12.715,0,0,0,0,0,0,0,0,0,
16.22099, 18:08:12.764,0,0,0,0,0,0,0,0,0,
16.27217, 18:08:12.814,0,0,0,0,0,0,0,0,0,
16.30295, 18:08:12.846,0,0,0,0,0,0,0,0,0,
16.34293, 18:08:12.887,0,0,0,0,0,0,0,0,0,
16.38217, 18:08:12.926,0,0,0,0,0,0,0,0,0,
16.4194, 18:08:12.962,0,0,0,0,0,0,0,0,0,
16.45034, 18:08:12.992,0,0,0,0,0,0,0,0,0,
16.48367, 18:08:13.026,0,0,0,0,0,0,0,0,0,
16.51653, 18:08:13.059,0,0,0,0,0,0,0,0,0,
16.55132, 18:08:13.094,0,0,0,0,0,0,0,0,0,
16.58485, 18:08:13.128,0,0,0,0,0,0,0,0,0,
16.62312, 18:08:13.166,0,0,0,0,0,0,0,0,0,
16.65569, 18:08:13.197,0,0,0,0,0,0,0,0,0,
16.68733, 18:08:13.231,0,0,0,0,0,0,0,0,0,
16.7218, 18:08:13.265,0,0,0,0,0,0,0,0,0,
16.76247, 18:08:13.307,0,0,0,0,0,0,0,0,0,
16.81918, 18:08:13.365,0,0,0,0,0,0,0,0,0,
16.8642, 18:08:13.409,0,0,0,0,0,0,0,0,0,
16.90871, 18:08:13.452,0,0,0,0,0,0,0,0,0,
16.94326, 18:08:13.487,0,0,0,0,0,0,0,0,0,
16.9829, 18:08:13.525,0,0,0,0,0,0,0,0,0,
17.01821, 18:08:13.560,0,0,0,0,0,0,0,0,0,
17.04958, 18:08:13.592,0,0,0,0,0,0,0,0,0,
17.08211, 18:08:13.625,0,0,0,0,0,0,0,0,0,
17.11344, 18:08:13.655,0,0,0,0,0,0,0,0,0,
17.14757, 18:08:13.691,0,0,0,0,0,0,0,0,0,
17.1837, 18:08:13.726,0,0,0,0,0,0,0,0,0,
17.21428, 18:08:13.755,0,0,0,0,0,0,0,0,0,
