Elapsed_Time, System_Time, Elbow_Angle_L, Elbow_Speed_L, Elbow_Angle_R, Elbow_Speed_R, ArmUD_Angle_L, ArmUD_Speed_L, ArmUD_Angle_R, ArmUD_Speed_R, ArmLR_Angle_L, ArmLR_Speed_L, ArmLR_Angle_R, ArmLR_Speed_R
208.5953, 19:53:19.099,64.21085,-244.3338,100.0861,76.85351,176.0712,-1254.237,116.9514,-34.09751,167.7398,-975.3265,103.6076,228.0031,
208.6443, 19:53:19.173,44.55333,-187.9465,107.6608,45.74773,7.317482,-1344.843,113.4891,-65.13895,27.24185,-1023.867,120.98,145.2314,
208.7183, 19:53:19.246,41.1047,149.4344,105.7103,-17.33955,10.73616,7.928489,108.9432,-293.7313,41.8655,39.89771,121.4624,70.29359,
208.7928, 19:53:19.320,66.7578,333.7428,105.0843,-2.52721,8.495577,-40.43331,69.84354,-507.0396,33.17025,-200.2688,131.425,116.0072,
208.8638, 19:53:19.371,89.67197,227.6973,105.3426,-50.19513,4.852177,-38.84945,35.15725,-416.9406,12.72177,-202.0261,138.3441,141.8079,
208.918, 19:53:19.448,95.26512,-23.48229,98.8,-81.77683,3.63169,38.44977,17.64326,-228.3085,7.876915,9.183934,149.1791,171.7927,
208.9943, 19:53:19.498,86.60698,-100.691,94.66874,-61.9405,9.870783,246.6557,5.357577,-135.0538,13.92049,252.5145,160.7671,196.1781,
209.0426, 19:53:19.571,82.72791,-82.80758,91.08768,-160.0898,34.34321,341.7007,0.8274845,1430.057,39.31793,302.9242,173.6056,-1170.023,
209.1154, 19:53:19.646,76.58329,-43.36496,75.2902,-96.0725,51.23296,171.8851,178.463,1174.179,50.58885,99.72224,19.13823,-859.4316,
209.1926, 19:53:19.698,76.22079,0.6254197,76.67152,9.71259,60.13543,109.0994,177.0188,-15.75036,54.28175,38.2762,44.64361,315.3137,
209.2426, 19:53:19.747,76.66288,11.66814,76.52621,-23.78636,65.11677,72.37336,176.4587,7.204116,55.45982,13.588,59.26451,-78.65476,
209.2927, 19:53:19.823,77.38874,-23.1305,74.29057,22.43126,67.37983,-13.63102,177.74,-1367.569,55.64187,-41.71192,36.77045,764.4763,
209.3681, 19:53:19.871,73.75957,-44.40969,79.34175,31.52255,63.40582,-87.56175,4.803049,-1355.162,50.22419,-78.81153,155.2207,917.8624,
209.4152, 19:53:19.945,71.94866,-56.46811,78.152,-39.22342,56.65373,-217.661,11.73593,319.2473,45.98765,-62.78371,149.2064,-265.8413,
209.4916, 19:53:19.976,66.78894,-42.55445,74.49987,-142.3035,36.53696,-313.825,44.21209,403.1226,42.47394,-53.75206,122.4043,-291.5738,
209.5228, 19:53:20.047,67.36959,38.22628,62.83944,-297.633,22.8846,-207.18,55.11392,210.8187,40.20366,-39.98232,117.8316,-113.1249,
209.594, 19:53:20.098,70.70571,-51.69599,44.00357,-180.0652,15.30873,-84.95616,65.81316,239.1011,38.37724,-10.51989,110.8132,-136.5099,
209.6427, 19:53:20.171,61.17342,-123.2733,41.25722,118.7174,12.70194,-22.12456,83.77205,209.9904,38.94277,62.49311,101.4698,-103.7565,
209.7165, 19:53:20.240,55.61255,13.39672,58.53892,155.2293,12.59988,2.705245,91.52365,82.35922,46.02868,95.55856,98.10957,-44.83857,
209.7845, 19:53:20.298,63.07349,76.45811,63.27346,104.6809,13.08563,28.86495,95.45309,61.05032,52.49588,64.13786,95.11031,-78.03757,
209.8428, 19:53:20.355,65.26898,33.96398,71.7598,101.3938,16.24543,35.07125,99.23412,45.11901,54.1291,24.73694,88.25365,-93.55006,
209.9008, 19:53:20.417,67.02306,20.99182,75.06427,21.58905,17.16397,14.05278,100.6999,7.366232,55.37247,16.13891,84.23164,-52.26677,
209.9622, 19:53:20.485,67.77605,2.365938,74.33819,13.97815,17.92377,10.19914,100.1139,-0.8733991,56.05658,6.89211,82.01141,-39.35413,
210.0307, 19:53:20.546,67.33032,-9.376956,76.87958,-4.649806,18.48851,7.441492,100.5864,-14.63463,56.26754,1.555729,79.12081,-26.44736,
210.0919, 19:53:20.598,66.55972,-14.22651,73.73504,2.813334,18.88904,5.916746,98.21555,-42.87054,56.25838,-0.8758853,78.58079,-69.13852,
210.1427, 19:53:20.652,65.73653,-16.01065,77.19476,-52.34772,19.15136,4.452614,95.78365,-57.76604,56.16941,1.248505,71.37522,-24.29084,
210.1965, 19:53:20.744,64.88477,-19.35637,68.25872,-95.73868,19.35485,4.677098,92.17239,-35.54088,56.38899,27.65862,76.03962,51.12549,
210.2903, 19:53:20.798,62.87926,-27.06245,63.06243,-35.60686,19.84176,6.221782,90.53733,-11.20405,60.2522,54.05021,78.92204,19.75136,
210.3425, 19:53:20.848,60.93541,-32.74827,63.06243,0,20.26282,6.54492,90.53733,0,64.27681,66.96133,78.92204,0,
210.3939, 19:53:20.920,59.48781,-19.99777,63.06243,-21.84604,20.51956,2.738755,90.53733,-13.13482,67.18681,34.70992,78.92204,15.31264,
210.4656, 19:53:20.974,58.47292,-79.5818,60.37234,-24.84004,20.60007,1.054272,88.91993,-13.0204,68.55093,16.44525,80.80761,18.15367,
210.5207, 19:53:21.046,49.39679,-100.4556,59.9127,-8.962693,20.65325,1.073075,88.88634,1.787158,69.27207,12.73532,81.22393,8.394714,
210.5932, 19:53:21.124,45.65385,-98.48095,59.22862,-83.5675,20.737,4.728559,89.14799,-6.852404,70.17608,3.926459,81.87885,43.83299,
210.6692, 19:53:21.173,34.76651,-38.31235,47.49795,-121.5601,21.35572,-31.87869,87.86835,-13.6467,69.85538,-168.9674,87.73574,62.22381,
210.7173, 19:53:21.246,40.89989,129.7063,44.1449,-218.1197,16.78135,-52.12309,87.45464,-136.1271,49.20985,-303.7617,89.59986,158.7729,
210.792, 19:53:21.321,50.6948,119.8183,20.71225,145.3224,14.95486,92.61514,71.15157,-264.3659,32.55262,-74.34941,107.2335,259.0199,
210.8658, 19:53:21.374,58.68908,128.1402,65.72062,532.4174,30.53174,200.841,48.20477,-287.6105,38.17134,65.27437,128.056,242.3573,
210.9185, 19:53:21.446,66.90198,128.5198,88.05245,219.5507,40.35726,217.4009,34.77456,-211.2341,40.80853,61.77343,137.8869,157.8839,
210.9921, 19:53:21.520,74.92663,129.8841,93.45927,92.83958,57.99877,288.1671,21.51687,-189.6841,45.97597,96.11917,148.0035,182.6198,
211.0641, 19:53:21.575,85.81104,84.84052,101.5684,36.20504,82.30981,272.3896,7.159562,-140.6571,54.80195,106.8075,164.4734,178.4871,
211.1202, 19:53:21.628,85.79578,26.56236,98.0976,-46.00865,92.89536,133.3592,3.496899,-40.62863,59.65937,72.31776,170.87,63.98438,
211.1735, 19:53:21.695,88.7163,14.46418,96.53622,-45.09154,96.89597,41.42323,2.715805,-2.232947,62.71171,48.82928,171.4717,-46.73222,
211.2406, 19:53:21.747,87.53649,-50.36614,92.67101,-81.52271,97.88049,24.17663,3.228172,21.07576,65.53578,64.47634,165.246,-195.1519,
211.2944, 19:53:21.821,82.62496,-55.95272,86.67677,-89.74765,99.81992,10.97428,5.264732,35.23588,70.50955,59.20813,147.8698,-295.5875,
211.3655, 19:53:21.878,80.54838,-22.76543,81.46214,-68.28465,99.2511,-15.5201,7.628894,34.03482,72.93047,28.83337,128.3291,-247.1311,
211.4234, 19:53:21.928,79.68758,-5.13464,77.86612,-55.27176,97.81738,-32.06488,9.656188,34.45809,74.22987,15.20667,115.9829,-170.2742,
211.4733, 19:53:21.999,79.99469,10.96088,75.50197,-31.3911,95.79342,-33.57035,11.34464,24.76165,74.57027,0.5193402,109.9678,-71.11048,
211.5441, 19:53:22.050,81.01069,17.58981,74.07683,-18.28499,93.76503,-29.80439,12.64522,18.25164,74.29256,-6.742063,107.399,-29.58925,
211.5968, 19:53:22.123,82.16738,18.23553,73.24341,-9.625077,92.11198,-23.60675,13.59908,13.16028,73.73749,-9.933234,106.3129,-9.153091,
211.6678, 19:53:22.171,83.26537,16.37262,72.88676,-3.007668,90.84624,-17.66269,14.27239,9.356258,73.0644,-10.8337,106.2673,4.95058,
211.7152, 19:53:22.245,84.10603,11.87294,72.88728,1.678732,90.02058,-10.7656,14.70694,5.704334,72.45469,-9.214865,106.8991,12.15021,
211.79, 19:53:22.301,84.71687,7.667655,73.092,4.225422,89.53011,-5.258697,14.96976,2.704829,71.93785,-7.224317,107.7527,14.49663,
211.8464, 19:53:22.370,85.11164,5.133968,73.44144,5.875915,89.3309,-1.790264,15.06168,0.3019232,71.50723,-6.22816,108.8003,17.79679,
211.9151, 19:53:22.420,85.35893,3.317233,73.82684,6.285779,89.30622,0.4415759,15.00752,-1.305966,71.15895,-5.216528,109.9784,18.66329,
211.9655, 19:53:22.495,85.50671,1.788457,74.19004,5.505136,89.38349,1.995537,14.90614,-1.582049,70.88596,-4.128516,111.023,15.719,
212.0399, 19:53:22.546,85.58211,0.9631183,74.51381,5.027221,89.55524,2.838863,14.8101,-1.708235,70.64377,-3.525459,111.9399,13.91682,
212.091, 19:53:22.621,85.62764,0.2501214,74.82128,7.882739,89.73995,3.550862,14.69165,-5.267252,70.44329,-3.086672,112.7705,19.21965,
212.1656, 19:53:22.683,85.61355,-0.2859037,75.50468,8.991714,90.00159,3.672945,14.148,-7.058937,70.25577,-2.461721,114.3558,21.3149,
212.2292, 19:53:22.724,85.58815,-0.6051271,76.06324,9.268617,90.24727,4.661273,13.71665,-6.906684,70.10327,-2.727837,115.7146,22.67036,
212.2689, 19:53:22.800,85.55106,-0.7105918,76.46187,6.086607,90.48296,4.042878,13.43473,-4.220239,69.97406,-2.124967,116.697,13.98036,
212.3457, 19:53:22.850,85.50533,-0.7119383,76.77261,4.325765,90.71845,3.400096,13.2248,-2.871011,69.85561,-1.684871,117.3439,8.76195,
212.3965, 19:53:22.919,85.46015,-0.6986161,77.01421,3.446502,90.91711,3.157611,13.06815,-2.064342,69.75893,-1.610648,117.8158,6.692914,
212.4648, 19:53:22.963,85.42214,-0.6988481,77.18302,2.567745,91.09446,2.985189,12.97898,-1.283916,69.66382,-1.544501,118.1409,4.737315,
212.5078, 19:53:23.048,85.38239,-0.6414076,77.29991,1.535777,91.24926,2.173138,12.92529,-0.6550806,69.58707,-1.029325,118.3429,2.65654,
212.5949, 19:53:23.098,85.33871,-0.6572011,77.3828,1.110363,91.37714,1.743749,12.89376,-0.3842346,69.52992,-0.78708,118.4865,2.185372,
212.6427, 19:53:23.154,85.29375,-0.9293194,77.44967,1.00749,91.48444,1.802356,12.87347,-0.1237638,69.48092,-0.7689064,118.6376,2.30381,
212.6998, 19:53:23.204,85.2412,-1.113382,77.4885,0.8427281,91.56625,1.460055,12.88078,0.1374695,69.44925,-0.5338497,118.7282,1.910212,
212.7491, 19:53:23.270,85.17531,-1.385423,77.53932,1.040193,91.63977,1.105964,12.88809,0.1118361,69.42413,-0.4515855,118.8409,2.675714,
212.8167, 19:53:23.325,85.07921,-1.680701,77.61013,1.296719,91.69556,0.4347555,12.89385,0.3283667,69.39645,-0.8991392,119.0411,3.694237,
212.8714, 19:53:23.395,84.96973,-2.005927,77.69793,1.471046,91.69295,-0.4632671,12.92826,0.7918261,69.31415,-1.741141,119.2927,3.941721,
212.9403, 19:53:23.448,84.83131,-2.169622,77.79192,1.393682,91.63831,-0.8447996,12.99171,1.215734,69.18127,-2.094519,119.5282,3.246223,
212.9936, 19:53:23.501,84.70459,-2.516933,77.86825,1.989462,91.58971,-0.9061046,13.07683,1.986156,69.05818,-2.306032,119.6894,4.767296,
213.0453, 19:53:23.571,84.56709,-2.224179,78.00078,2.110491,91.54319,-0.658185,13.20022,2.023753,68.93919,-1.776761,120.0287,5.253196,
213.1153, 19:53:23.645,84.43383,-1.785429,78.12517,1.724626,91.50958,-0.4567804,13.32319,1.627126,68.84189,-1.1982,120.3289,3.902506,
213.1902, 19:53:23.698,84.30833,-1.795102,78.25072,1.875417,91.47699,-0.7706149,13.43603,1.740445,68.76553,-1.046056,120.5942,3.842469,
213.2434, 19:53:23.748,84.20396,-1.915644,78.36532,2.264675,91.4109,-1.291808,13.54606,2.048712,68.70794,-1.001553,120.821,4.706269,
213.2934, 19:53:23.799,84.11064,-1.812547,78.48443,2.492805,91.34368,-1.174337,13.64745,2.096893,68.66218,-0.7703493,121.0799,6.044296,
213.3452, 19:53:23.876,84.01946,-1.387629,78.61906,2.404908,91.29137,-0.7360811,13.7595,1.700279,68.62952,-0.4266259,121.4362,6.833273,
213.4206, 19:53:23.922,83.93418,-1.265409,78.79025,2.630881,91.25008,-0.6725786,13.86367,1.548899,68.60793,-0.2961635,121.9489,7.628616,
213.4665, 19:53:23.995,83.86596,-1.088039,78.93821,2.418929,91.20978,-0.5068468,13.94739,1.149577,68.5936,-0.161476,122.3616,6.763875,
213.5465, 19:53:24.049,83.79718,-0.9488823,79.09483,2.272294,91.18626,-0.3410588,14.00842,0.7943677,68.58759,-0.109,122.8005,6.24647,
213.5962, 19:53:24.125,83.74289,-0.73713,79.23293,3.350659,91.16554,-0.2888585,14.05042,0.4515745,68.57946,-0.5726187,123.1718,8.580764,
213.6692, 19:53:24.194,83.70673,-0.4803314,79.506,3.949118,91.15081,-0.2718332,14.06383,-0.1689404,68.51733,-1.187386,123.8535,9.66542,
213.7389, 19:53:24.245,83.67432,-0.6202182,79.79665,4.456353,91.12674,-0.4929763,14.02631,-0.571311,68.40997,-1.692838,124.5515,10.22752,
213.7908, 19:53:24.294,83.63127,-1.536664,80.04815,5.388405,91.09084,-0.6787351,13.99433,-0.9382256,68.31138,-1.477544,125.0978,11.23434,
213.8388, 19:53:24.350,83.52084,-2.179129,80.33486,4.961093,91.05894,-0.634582,13.93259,-1.025862,68.26238,-0.7144923,125.6736,9.604354,
213.8963, 19:53:24.409,83.40137,-2.168806,80.57154,4.089267,91.02389,-0.3869111,13.8861,-0.8415001,68.236,-0.3365537,126.111,7.911395,
213.9541, 19:53:24.475,83.27078,-2.009834,80.80634,3.733436,91.01434,-0.1213276,13.83557,-0.9089736,68.22358,-0.1060848,126.5858,7.708605,
214.0205, 19:53:24.545,83.15189,-1.688533,81.03497,3.179935,91.00883,-0.1202546,13.77327,-0.8487955,68.22283,0.067385,127.0679,6.470243,
214.0908, 19:53:24.595,83.04003,-2.052786,81.2409,3.49771,90.9979,-0.1567031,13.71958,-1.144564,68.23279,0.2707962,127.47,6.527474,
214.1404, 19:53:24.649,82.90563,-2.790654,81.45457,3.727035,90.99003,-0.2391178,13.63596,-1.859805,68.25532,0.4168729,127.851,6.309506,
214.1956, 19:53:24.728,82.74754,-3.81293,81.63154,1.502868,90.97284,-0.002122533,13.52465,0.3291361,68.27648,0.3795893,128.1313,-1.379073,
214.2734, 19:53:24.780,82.39853,-5.382172,81.65445,0.2007468,90.98975,0.3048838,13.67973,2.905376,68.3058,0.3991821,127.6675,-8.125889,
214.3243, 19:53:24.839,82.05473,-12.3147,81.65738,-0.08349341,91.01208,3.083631,13.89864,3.759442,68.32787,2.267563,127.0853,-11.54802,
214.3846, 19:53:24.898,81.02906,-16.57252,81.64516,-0.001739018,91.33266,4.99504,14.09781,3.764291,68.55797,3.523702,126.3833,-11.98596,
214.4427, 19:53:24.971,80.09164,-12.91982,81.65717,0.2940184,91.60377,3.537647,14.34453,3.286149,68.74526,2.523216,125.6655,-9.817293,
214.5158, 19:53:25.023,79.33503,-9.722493,81.68372,0.4979851,91.79652,2.148431,14.52868,2.422312,68.88881,1.59641,125.0961,-7.873,
214.5677, 19:53:25.096,78.87678,-6.011056,81.7194,0.4144349,91.87222,0.8512285,14.64721,1.760189,68.94474,0.7138821,124.6818,-6.22113,
214.64, 19:53:25.150,78.58842,-3.630941,81.73519,0.1726476,91.90224,0.318771,14.74731,1.319904,68.97748,0.3191911,124.3234,-5.021964,
214.6948, 19:53:25.223,78.41515,-1.93583,81.74135,-0.04884303,91.91275,0.1285186,14.81502,0.7082389,68.98532,0.2316317,124.0433,-3.971255,
214.7679, 19:53:25.278,78.34077,-0.1031869,81.72894,-0.1603008,91.91869,-0.3660181,14.83791,0.1931323,69.00711,0.3372523,123.8154,-2.983886,
214.8227, 19:53:25.363,78.40196,2.532846,81.72086,-0.1243998,91.86596,-0.8160738,14.83971,-0.2872995,69.02843,0.4595701,123.6618,-1.878656,
214.9077, 19:53:25.396,78.69494,5.40397,81.71155,-0.1720195,91.80457,-0.2136434,14.79774,-0.9752377,69.07137,-0.5795221,123.5527,-1.606757,
214.9415, 19:53:25.473,79.04382,6.833107,81.70042,-0.477802,91.84058,0.8503336,14.72387,-2.06713,68.9596,-2.176971,123.471,-1.252349,
215.0198, 19:53:25.521,79.46056,4.187569,81.65801,-0.6628276,91.89985,2.135405,14.56613,-2.970262,68.82745,-1.10908,123.4123,-0.5471663,
215.0667, 19:53:25.573,79.56809,1.748752,81.61744,-0.7440736,92.10793,4.492904,14.352,-5.485106,68.82075,0.4254523,123.4025,0.801388,
215.1176, 19:53:25.648,79.63165,-0.7334786,81.58521,-0.3637739,92.33943,5.637074,14.02947,-5.622072,68.86908,-0.018458,123.4907,1.465444,
215.1927, 19:53:25.700,79.47562,-1.500418,81.57158,-0.4459831,92.81859,7.317954,13.64324,-5.847991,68.81842,-2.66223,123.5872,0.6427122,
215.2454, 19:53:25.771,79.43987,-2.995707,81.52821,-0.4588777,93.27483,6.912219,13.28196,-7.039077,68.52879,-0.8545477,123.5729,1.085106,
215.3154, 19:53:25.831,79.10825,-1.057084,81.5153,-0.1236919,93.66627,2.955673,12.78,-7.266358,68.71362,2.322046,123.7203,1.968313,
215.3752, 19:53:25.898,79.30268,5.731697,81.51215,-0.4288188,93.65841,-1.734623,12.33896,-6.222239,68.83013,1.127792,123.8283,0.7399976,
215.4431, 19:53:25.949,79.84054,7.766525,81.46052,-1.26152,93.44465,-2.84803,11.98504,-5.368374,68.85771,0.6696188,123.8148,-0.7139006,
215.4941, 19:53:26.020,80.22598,5.086021,81.36218,-1.872674,93.31983,-1.170677,11.70076,-5.559205,68.90974,1.19933,123.7435,0.7637063,
215.5661, 19:53:26.077,80.4662,2.478614,81.23015,-1.659737,93.30064,0.7611709,11.30116,-5.582012,69.00525,2.441458,123.9088,3.521147,
215.6218, 19:53:26.146,80.54253,0.1373079,81.15021,-0.762815,93.41705,2.85169,10.98785,-5.062792,69.22155,4.440566,124.1932,6.007191,
215.6903, 19:53:26.221,80.48325,-1.50153,81.13546,-0.1763402,93.65462,3.710321,10.67272,-4.249769,69.55646,5.333474,124.6545,4.41183,
215.7664, 19:53:26.273,80.32542,-2.815818,81.12471,0.007022138,93.95353,4.648357,10.37337,-3.965827,69.99273,6.868603,124.8311,2.740955,
215.8185, 19:53:26.328,80.12225,-4.840491,81.13636,0.4283252,94.25056,6.45734,10.16428,-2.890944,70.43704,7.776788,125.0059,3.500718,
215.8726, 19:53:26.399,79.81121,-4.935145,81.17021,0.7949275,94.6395,5.907427,10.06626,-1.21167,70.81887,5.689191,125.203,4.062078,
215.9448, 19:53:26.475,79.49873,-4.064652,81.23679,0.2481955,94.99692,4.448701,10.0112,-0.005593937,71.15583,4.258198,125.5191,2.11456,
216.0206, 19:53:26.524,79.20972,-4.378708,81.20694,-0.5670248,95.29782,4.421804,10.06543,1.082827,71.449,4.351422,125.5159,-0.6459529,
216.0698, 19:53:26.601,78.95145,-4.163872,81.16592,-0.7660017,95.54958,3.71613,10.14653,1.464593,71.69969,3.996267,125.4384,-1.646371,
216.1453, 19:53:26.643,78.69057,-4.371735,81.11143,-1.006659,95.76115,3.324929,10.24804,1.624774,71.94725,4.131238,125.3106,-2.72886,
216.1878, 19:53:26.712,78.43554,0.4179012,81.04713,-1.57524,95.94196,0.9292181,10.33827,1.756713,72.18723,-1.025377,125.1163,-5.49561,
216.2565, 19:53:26.798,78.73706,1.816752,80.93621,-1.491374,95.86451,-0.04102137,10.44345,1.293656,71.83319,-3.329102,124.6993,-5.657224,
216.3435, 19:53:26.845,78.71835,-0.6620973,80.81496,-1.759253,95.93557,1.09727,10.53966,1.381297,71.66898,-2.012337,124.2357,-6.689171,
216.3901, 19:53:26.897,78.64862,-2.21009,80.70122,-2.268289,96.01108,1.785958,10.62795,1.717772,71.56439,-1.465515,123.8058,-7.839895,
216.4419, 19:53:26.970,78.50077,-2.493745,80.59165,-1.573962,96.1114,1.624302,10.70877,1.257697,71.5247,-0.5735973,123.4638,-4.718606,
216.5157, 19:53:27.028,78.3353,-2.799837,80.50346,-1.188032,96.21516,1.402426,10.78597,1.092791,71.49232,0.1602706,123.213,-3.227167,
216.5727, 19:53:27.080,78.13451,-3.415299,80.43624,-1.089082,96.29485,1.252643,10.85172,1.120323,71.54567,0.9914464,123.0417,-2.693741,
216.6255, 19:53:27.150,77.96061,-3.212683,80.38398,-0.807056,96.35258,0.6859882,10.90888,0.8718119,71.6011,1.697518,122.9174,-1.936458,
216.6945, 19:53:27.205,77.74337,-3.617654,80.33798,-0.6815432,96.37837,0.268642,10.95787,0.7323457,71.75234,2.660926,122.8059,-1.62537,
216.7491, 19:53:27.282,77.51348,-3.52432,80.29974,-0.5746888,96.38579,0.07612956,10.9994,0.6034967,71.92998,2.651049,122.7165,-1.398628,
216.8269, 19:53:27.345,77.2768,-3.400527,80.2619,-0.4971472,96.38845,0.08429325,11.03776,0.5018839,72.1033,2.282323,122.6207,-1.258639,
216.8908, 19:53:27.395,77.03149,-4.115483,80.22928,-0.5464897,96.39774,0.1521358,11.07053,0.5420176,72.25347,2.259197,122.5381,-1.362283,
216.9401, 19:53:27.471,76.81078,-3.382313,80.20002,-0.3418373,96.40568,0.1600638,11.09914,0.3788406,72.35912,1.492457,122.4665,-0.7506439,
217.0152, 19:53:27.524,76.61072,-2.816721,80.18675,-0.1921904,96.41765,0.1581262,11.11766,0.2778568,72.43914,1.09246,122.4447,-0.3543035,
217.0702, 19:53:27.579,76.44425,-2.819419,80.17501,-0.2978813,96.42625,0.1583415,11.13529,0.5110407,72.50128,0.9365792,122.4204,-0.9295636,
217.1239, 19:53:27.648,76.30411,-0.4131628,80.15436,-0.518403,96.43487,-0.82801,11.17324,1.112656,72.54099,-0.8467873,122.3437,-2.219089,
217.1925, 19:53:27.720,76.39372,0.9024936,80.11161,-0.619512,96.32499,-1.330989,11.27137,1.601669,72.39772,-1.65324,122.149,-2.714727,
217.2671, 19:53:27.774,76.43333,0.4597875,80.06565,-0.7560681,96.24429,-1.159401,11.40258,2.17642,72.30427,-1.305338,121.9549,-3.150103,
217.3189, 19:53:27.824,76.45182,0.3341236,80.01608,-0.9654764,96.17849,-1.187065,11.54638,2.999824,72.23278,-1.273003,121.7509,-4.065491,
217.3701, 19:53:27.917,76.46774,1.199607,79.96622,-0.5866468,96.12204,-1.449075,11.71151,2.389426,72.17317,-1.428716,121.5363,-2.480917,
217.4624, 19:53:27.972,76.62399,1.422307,79.93188,-0.1845344,95.97051,-1.572531,11.88932,2.299927,72.02773,-1.450933,121.3949,-1.245907,
217.5164, 19:53:28.023,76.67585,0.6264263,79.93922,0.2132695,95.89195,-1.268559,12.04802,2.701058,71.96088,-0.96091,121.354,-0.4497112,
217.5707, 19:53:28.079,76.69185,-0.4314419,79.95498,0.526461,95.8331,-0.8303382,12.1819,2.185103,71.92364,-0.1481534,121.3462,0.6827508,
217.6243, 19:53:28.146,76.62933,-2.421587,79.99599,0.7728783,95.80241,-0.04230573,12.28365,1.599086,71.9449,1.566398,121.4276,1.435711,
217.6901, 19:53:28.200,76.40275,-5.58191,80.04725,0.8830316,95.82805,1.206464,12.37281,1.361733,72.11064,4.486231,121.5176,1.468638,
217.744, 19:53:28.272,75.96123,-8.849675,80.10168,0.6557919,95.94682,2.874489,12.44664,1.114538,72.48186,7.776796,121.6034,0.5359889,
217.8171, 19:53:28.346,75.27898,-8.78465,80.13052,0.3104939,96.19306,3.572895,12.51434,0.8252658,73.09817,7.677157,121.5856,-0.4946853,
217.8904, 19:53:28.398,74.67495,-9.564782,80.14715,0.02905496,96.46997,4.802135,12.56748,0.780579,73.60597,7.820333,121.5309,-1.617676,
217.9429, 19:53:28.471,74.07594,-8.057549,80.13418,-0.6983401,96.79707,4.705602,12.61252,0.8072898,74.08179,6.010619,121.3822,-4.415965,
218.0154, 19:53:28.520,73.66763,-5.566134,80.05984,-1.154763,97.05824,3.74327,12.6684,0.7874385,74.35739,3.495022,120.9789,-6.219729,
218.067, 19:53:28.603,73.38502,-2.293612,79.99084,-0.9560705,97.26172,1.3734,12.71026,0.307643,74.51563,1.269457,120.6101,-5.11801,
218.1477, 19:53:28.645,73.3641,0.09205977,79.93332,-0.8717585,97.24,-0.8767597,12.70911,-0.2208493,74.52539,-0.1651025,120.3016,-4.630464,
218.1906, 19:53:28.697,73.39639,-0.01085196,79.88312,-0.9867995,97.15338,-1.672741,12.68297,-0.6116173,74.49523,-0.8643505,120.0379,-4.907111,
218.2419, 19:53:28.771,73.36308,-2.436484,79.84035,-0.3518156,97.08241,-0.5110038,12.65149,0.0374893,74.44396,-0.1329013,119.8393,-2.229368,
218.3154, 19:53:28.821,73.09232,-5.606833,79.83921,0.4611955,97.08961,1.071644,12.68765,0.5271376,74.47865,0.824054,119.7597,-0.4107014,
